411100;0468170K;D;4979960.00;+
706001;;C;16687.00;+
706001;;C;129837.00;+
706001;;C;304661.00;+
706001;;C;355112.00;+
706001;;C;667332.00;+
706001;;C;722598.00;+
706001;;C;1953741.00;+
445710;;C;3337.00;+
445710;;C;25967.00;+
445710;;C;60932.00;+
445710;;C;71022.00;+
445710;;C;133466.00;+
445710;;C;144520.00;+
445710;;C;390748.00;+
411100;0468170K;D;3627572.00;+
706001;;C;3022977.00;+
445715;;C;604595.00;+
411100;0468170K;D;2526823.00;+
706001;;C;2105686.00;+
445715;;C;421137.00;+
411100;0468170K;D;7528091.00;+
706001;;C;6273409.00;+
445710;;C;1254682.00;+
411100;0468170K;D;342827.00;+
706001;;C;285689.00;+
445710;;C;57138.00;+
411100;0468170K;D;355181.00;+
706001;;C;295984.00;+
445710;;C;59197.00;+
411150;0568915R;D;4788.00;+
707000;;C;3990.00;+
445710;;C;798.00;+
411100;0539408R;D;22226.00;+
467523;;C;22226.00;+
411100;0221869H;D;160022.00;+
467523;;C;160022.00;+
411150;0253255E;D;12402.00;+
707000;;C;10335.00;+
445710;;C;2067.00;+
411150;0224528F;D;199901.00;+
702001;;C;8940.00;+
702001;;C;171975.00;+
445710;;C;1788.00;+
445710;;C;17198.00;+
411150;0224528F;D;1149618.00;+
702001;;C;40757.00;+
702001;;C;1000645.00;+
445710;;C;8151.00;+
445710;;C;100065.00;+
411100;0604777J;D;18521.00;+
467523;;C;18521.00;+
411100;0414565E;D;148169.00;+
411150;0065898H;D;35263.00;+
707000;;C;29386.00;+
445710;;C;5877.00;+
411100;0605682B;D;55564.00;+
411150;0065898H;D;46822.00;+
707000;;C;39018.00;+
445710;;C;7804.00;+
411100;0578013O;D;25930.00;+
467523;;C;25930.00;+
411150;0065898H;D;63516.00;+
707000;;C;52930.00;+
445710;;C;10586.00;+
411150;0328297W;D;1043.00;+
707000;;C;869.00;+
445710;;C;174.00;+
411150;0328297W;D;1981.00;+
707000;;C;1651.00;+
445710;;C;330.00;+
411150;0472986A;D;21678.00;+
707000;;C;18065.00;+
445710;;C;3613.00;+
411100;0526245C;D;33338.00;+
411100;0591517J;D;62231.00;+
411100;0599581W;D;18521.00;+
411100;0591523P;D;62231.00;+
411150;0291943K;D;21013.00;+
707000;;C;17511.00;+
445710;;C;3502.00;+
411150;0224528F;D;17129.00;+
707000;;C;14274.00;+
445710;;C;2855.00;+
411150;0253255E;D;153376.00;+
707000;;C;127813.00;+
445710;;C;25563.00;+
411150;0253255E;D;50418.00;+
707000;;C;42015.00;+
445710;;C;8403.00;+
411150;0020492N;D;8978.00;+
707000;;C;7482.00;+
445710;;C;1496.00;+
411150;0568916S;D;102877.00;+
707000;;C;85731.00;+
445710;;C;17146.00;+
411150;0020492N;D;28273.00;+
707000;;C;23561.00;+
411150;0224528F;D;9228.00;+
707000;;C;7690.00;+
445710;;C;1538.00;+
411150;0472986A;D;34517.00;+
707000;;C;28764.00;+
445710;;C;5753.00;+
411100;0000481H;D;2179.00;+
706001;;C;3.00;+
706001;;C;110.00;+
706001;;C;676.00;+
706001;;C;1027.00;+
445710;;C;363.00;+
411100;0000481H;D;119622.00;+
706001;;C;382.00;+
706001;;C;24216.00;+
706001;;C;75087.00;+
445710;;C;19937.00;+
411100;0499169B;C;782.00;+
706001;;D;741.00;+
445710;;D;41.00;+
411100;0015748X;C;1884.00;+
706001;;D;1786.00;+
445710;;D;98.00;+
411100;0015748X;C;223599.00;+
706001;;D;211942.00;+
445710;;D;11657.00;+
411150;0472986A;D;36053.00;+
707000;;C;30044.00;+
445710;;C;6009.00;+
411150;0467774N;D;27606.00;+
707000;;C;23005.00;+
445710;;C;4601.00;+
411150;0472986A;D;14065.00;+
707000;;C;11721.00;+
