0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;605957;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639367D;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;474943;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639409B;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;452516;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639562A;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;430327;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639382W;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;423541;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639548J;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;414376;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639384Y;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;310347;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639378R;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;283811;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639397M;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;253245;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639551M;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;247763;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639351K;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
