NOT;72523A-OFFICE;DLS0001;GK0010162Y;04/03/2026;OAE000;2858055;3430653;DEB/M;EMPLOYE;7791081;NOT;87
NOT;45961A-OFFICE;DSW0001;GK0007317P;04/03/2026;OAE000;19758;52758;DEB/M;EMPLOYE;7791107;NOT;91
NOT;65834Z-OFFICE;DSW0001;GK1376091P;04/03/2026;OAE000;973021;1096128;DEB/M;EMPLOYE;7791107;NOT;91
NOT;47229T-OFFICE;DSW0001;GK0007317P;04/03/2026;OAE000;19760;52760;DEB/M;EMPLOYE;7791107;NOT;91
NOT;66134T-OFFICE;DLS0001;GK0010153M;04/03/2026;OAE000;1036019;1204068;DEB/M;EMPLOYE;7791081;NOT;87
NOT;70487X-OFFICE;DMS0001;GK0001273X;04/03/2026;OAE000;2560038;3142529;DEB/M;EMPLOYE;7791119;NOT;88
NOT;38136D-OFFICE;DSW0001;GK0006647D;04/03/2026;OAE000;20558;53558;DEB/M;EMPLOYE;7791107;NOT;91
NOT;31663L-OFFICE;DSW0001;GK0645371B;04/03/2026;OAE000;19175;52175;DEB/M;EMPLOYE;7791107;NOT;91
NOT;45503Y-OFFICE;DLS0001;GK0010123D;04/03/2026;OAE000;24129;57129;DEB/M;EMPLOYE;7791081;NOT;87
NOT;61452H-OFFICE;DSW0001;GK0645371B;04/03/2026;OAE000;19186;52186;DEB/M;EMPLOYE;7791107;NOT;91
NOT;31259E-OFFICE;DSW0001;GK0008836R;04/03/2026;OAE000;19333;52333;DEB/M;EMPLOYE;7791107;NOT;91
NOT;52178E-OFFICE;DSW0001;GK0231891M;04/03/2026;OAE000;19628;52628;DEB/M;EMPLOYE;7791107;NOT;91
NOT;51593K-OFFICE;DNA0514;GK0312062R;04/03/2026;OAE000;21688;54688;DEB/M;EMPLOYE;7791089;NOT;232
NOT;41243S-OFFICE;DMS0001;GK0001232A;04/03/2026;OAE000;22331;55331;DEB/M;EMPLOYE;7791119;NOT;88
NOT;76531Z-OFFICE;DSW0001;GK0007139M;04/03/2026;OAE000;3601098;4598696;DEB/M;EMPLOYE;7791107;NOT;91
NOT;62560R-OFFICE;DMS0001;GK0001267P;04/03/2026;OAE000;22849;55849;DEB/M;EMPLOYE;7791119;NOT;88
NOT;65031S-OFFICE;DNA0001;GK0232641P;04/03/2026;OAE000;673008;681057;DEB/M;EMPLOYE;7791083;NOT;89
NOT;54889Y-OFFICE;DEW0001;GK0744831Z;04/03/2026;OAE000;18090;51090;DEB/M;EMPLOYE;7791095;NOT;86
NOT;72386W-OFFICE;DNA0001;GK0029047H;04/03/2026;OAE000;2858052;3430650;DEB/M;EMPLOYE;7791083;NOT;89
NOT;70754Y-OFFICE;DNA0001;GK0001359V;04/03/2026;OAE000;2620068;4067178;DEB/M;EMPLOYE;7791083;NOT;89
NOT;60372L-OFFICE;DRW0001;GK0811112T;04/03/2026;OAE000;25534;58534;DEB/M;EMPLOYE;7791085;NOT;90
NOT;69154S-OFFICE;DNA0514;GK1351061X;04/03/2026;OAE000;2272058;3179524;DEB/M;EMPLOYE;7791089;NOT;232
NOT;73676S-OFFICE;DNA0001;GK0993676C;04/03/2026;OAE000;3072085;3742903;DEB/M;EMPLOYE;7791083;NOT;89
NOT;63193Z-OFFICE;DSW0001;GK0232191D;04/03/2026;OAE000;29196;62196;DEB/M;EMPLOYE;7791107;NOT;91
NOT;63258J-OFFICE;DEW0800;GK1240912C;04/03/2026;OAE000;318013;361013;DEB/M;EMPLOYE;7791131;NOT;407
NOT;70902S-OFFICE;DMS0441;GK0001325F;04/03/2026;OAE000;2617037;3176521;DEB/M;EMPLOYE;7791101;NOT;107
NOT;76264Y-OFFICE;DMS0001;GK0216823P;04/03/2026;OAE000;3529106;4491626;DEB/M;EMPLOYE;7791119;NOT;88
