411100;0155289C;+;D;2126.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;1772.00;PRODUIT;1;
445715;;+;C;354.00;GESTION;2;
411100;0509272P;+;D;21827.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;18189.00;PRODUIT;1;
445715;;+;C;3638.00;GESTION;2;
411100;0509272P;+;D;2868.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;2390.00;PRODUIT;1;
445715;;+;C;478.00;GESTION;2;
411100;0509273Q;+;D;163423.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;136186.00;PRODUIT;1;
445715;;+;C;27237.00;GESTION;2;
411100;0509273Q;+;D;33095.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;27579.00;PRODUIT;1;
445715;;+;C;5516.00;GESTION;2;
411100;0284779J;+;D;93874.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;78228.00;PRODUIT;1;
445715;;+;C;15646.00;GESTION;2;
411100;0284779J;+;D;78533.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;65444.00;PRODUIT;1;
445715;;+;C;13089.00;GESTION;2;
411100;0315895B;+;D;208106.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;173422.00;PRODUIT;1;
445715;;+;C;34684.00;GESTION;2;
411100;0315895B;+;D;62872.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;52393.00;PRODUIT;1;
445715;;+;C;10479.00;GESTION;2;
411100;0155289C;+;D;97200.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;81000.00;PRODUIT;1;
445715;;+;C;16200.00;GESTION;2;
411100;0155289C;+;D;185100.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;154250.00;PRODUIT;1;
445715;;+;C;30850.00;GESTION;2;
411100;0315895B;+;D;511226.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;426022.00;PRODUIT;1;
445715;;+;C;85204.00;GESTION;2;
411100;0315895B;+;D;124259.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;103549.00;PRODUIT;1;
445715;;+;C;20710.00;GESTION;2;
411100;0315895B;+;D;251281.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;209401.00;PRODUIT;1;
445715;;+;C;41880.00;GESTION;2;
411100;0155289C;+;D;661076.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;550897.00;PRODUIT;1;
445715;;+;C;110179.00;GESTION;2;
411100;0155289C;+;D;223321.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;186101.00;PRODUIT;1;
445715;;+;C;37220.00;GESTION;2;
411100;0155289C;+;D;624368.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;520307.00;PRODUIT;1;
445715;;+;C;104061.00;GESTION;2;
411100;0155289C;+;D;40222.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;33518.00;PRODUIT;1;
445715;;+;C;6704.00;GESTION;2;
411100;0155289C;+;D;20401.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;17001.00;PRODUIT;1;
445715;;+;C;3400.00;GESTION;2;
411100;0158445E;+;D;111113.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;92594.00;PRODUIT;1;
445715;;+;C;18519.00;GESTION;2;
411150;0045622D;+;D;5971051.00;CLIENT;0;SI_AMT_FACTURE
706504;;-;C;199898.00;PRODUIT;1;
706504;;-;C;22407.00;PRODUIT;1;
706504;;+;C;1310104.00;PRODUIT;1;
706504;;+;C;4883252.00;PRODUIT;1;
411100;0491975I;+;D;10939920.00;CLIENT;0;SI_AMT_FACTURE
762800;;+;C;9116600.00;PRODUIT;1;
445715;;+;C;1823320.00;GESTION;2;
411100;0574113J;+;C;226922.00;CLIENT;0;SI_AMONT_AVOIR
706001;;+;D;189102.00;PRODUIT;1;
445710;;+;D;37820.00;GESTION;2;
411100;0572966C;+;D;2115908.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;1763257.00;PRODUIT;1;
445710;;+;C;352651.00;GESTION;2;
411100;0572973J;+;D;1481869.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;1234891.00;PRODUIT;1;
445710;;+;C;246978.00;GESTION;2;
411100;0573001S;+;D;879829.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;733191.00;PRODUIT;1;
445710;;+;C;146638.00;GESTION;2;
411100;0586457D;+;D;73126.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;60938.00;PRODUIT;1;
445710;;+;C;12188.00;GESTION;2;
411100;0023355E;+;D;801150.00;CLIENT;0;SI_AMT_FACTURE
706601;;+;C;95000.00;PRODUIT;1;
706601;;+;C;572625.00;PRODUIT;1;
445715;;+;C;133525.00;GESTION;2;
411100;0023355E;+;D;601680.00;CLIENT;0;SI_AMT_FACTURE
706601;;+;C;75000.00;PRODUIT;1;
706601;;+;C;426400.00;PRODUIT;1;
445715;;+;C;100280.00;GESTION;2;
411100;0023355E;+;D;615030.00;CLIENT;0;SI_AMT_FACTURE
706601;;+;C;417525.00;PRODUIT;1;
445715;;+;C;102505.00;GESTION;2;
411100;0023355E;+;D;715830.00;CLIENT;0;SI_AMT_FACTURE
706601;;+;C;87500.00;PRODUIT;1;
706601;;+;C;509025.00;PRODUIT;1;
445715;;+;C;119305.00;GESTION;2;
411100;0023355E;+;D;684990.00;CLIENT;0;SI_AMT_FACTURE
706601;;+;C;100000.00;PRODUIT;1;
706601;;+;C;470825.00;PRODUIT;1;
445715;;+;C;114165.00;GESTION;2;
411100;0023355E;+;D;536970.00;CLIENT;0;SI_AMT_FACTURE
706601;;+;C;359975.00;PRODUIT;1;
445715;;+;C;89495.00;GESTION;2;
411100;0023355E;+;D;15789420.00;CLIENT;0;SI_AMT_FACTURE
706601;;+;C;2375000.00;PRODUIT;1;
706601;;+;C;10782850.00;PRODUIT;1;
445715;;+;C;2631570.00;GESTION;2;
411100;0009818T;+;C;553171.00;CLIENT;0;SI_AMONT_AVOIR
706001;;+;D;319704.00;PRODUIT;1;
706001;;+;D;124258.00;PRODUIT;1;
706001;;+;D;18326.00;PRODUIT;1;
706001;;-;D;1312.00;PRODUIT;1;
445710;;+;D;92195.00;GESTION;2;
411100;0051344H;+;D;79978.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;75809.00;PRODUIT;1;
445710;;+;C;4169.00;GESTION;2;
411100;0074843C;+;D;1390.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;1318.00;PRODUIT;1;
445710;;+;C;72.00;GESTION;2;
411100;0051344H;+;D;870862.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;17275.00;PRODUIT;1;
706001;;+;C;137016.00;PRODUIT;1;
762800;;+;C;205613.00;PRODUIT;1;
706001;;+;C;465557.00;PRODUIT;1;
445710;;+;C;950.00;GESTION;2;
445715;;+;C;11309.00;GESTION;2;
445715;;+;C;33142.00;GESTION;2;
411100;0074843C;+;D;167709.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;300.00;PRODUIT;1;
706001;;+;C;27980.00;PRODUIT;1;
762800;;+;C;35615.00;PRODUIT;1;
706001;;+;C;95071.00;PRODUIT;1;
445710;;+;C;17.00;GESTION;2;
445715;;+;C;1959.00;GESTION;2;
445715;;+;C;6767.00;GESTION;2;
411100;0012946J;+;D;55636.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;52736.00;PRODUIT;1;
445710;;+;C;2900.00;GESTION;2;
411100;0013120N;+;D;35468.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;33619.00;PRODUIT;1;
445710;;+;C;1849.00;GESTION;2;
411100;0013121P;+;D;18082.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;17139.00;PRODUIT;1;
445710;;+;C;943.00;GESTION;2;
411100;0012944F;+;D;20168.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;19117.00;PRODUIT;1;
445710;;+;C;1051.00;GESTION;2;
411100;0013124T;+;D;15996.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;15162.00;PRODUIT;1;
445710;;+;C;834.00;GESTION;2;
411100;0013123S;+;D;23646.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;22413.00;PRODUIT;1;
445710;;+;C;1233.00;GESTION;2;
411100;0012946J;+;D;746105.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;12018.00;PRODUIT;1;
706001;;+;C;122593.00;PRODUIT;1;
762800;;+;C;156046.00;PRODUIT;1;
706001;;+;C;416551.00;PRODUIT;1;
445710;;+;C;661.00;GESTION;2;
445715;;+;C;8583.00;GESTION;2;
445715;;+;C;29653.00;GESTION;2;
411100;0013120N;+;D;477474.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;7661.00;PRODUIT;1;
706001;;+;C;78459.00;PRODUIT;1;
762800;;+;C;99869.00;PRODUIT;1;
706001;;+;C;266593.00;PRODUIT;1;
445710;;+;C;421.00;GESTION;2;
445715;;+;C;5493.00;GESTION;2;
445715;;+;C;18978.00;GESTION;2;
411100;0013121P;+;D;257801.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;3906.00;PRODUIT;1;
706001;;+;C;42403.00;PRODUIT;1;
762800;;+;C;53974.00;PRODUIT;1;
706001;;+;C;144078.00;PRODUIT;1;
445710;;+;C;215.00;GESTION;2;
445715;;+;C;2969.00;GESTION;2;
445715;;+;C;10256.00;GESTION;2;
411100;0012944F;+;D;332480.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;4356.00;PRODUIT;1;
706001;;+;C;54806.00;PRODUIT;1;
762800;;+;C;69762.00;PRODUIT;1;
706001;;+;C;186223.00;PRODUIT;1;
445710;;+;C;240.00;GESTION;2;
445715;;+;C;3837.00;GESTION;2;
445715;;+;C;13256.00;GESTION;2;
411100;0013124T;+;D;378123.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;3455.00;PRODUIT;1;
706001;;+;C;62595.00;PRODUIT;1;
762800;;+;C;79675.00;PRODUIT;1;
706001;;+;C;212686.00;PRODUIT;1;
445710;;+;C;190.00;GESTION;2;
