false;26/12/2025;0804;445660;35973-FRA69200VIRM;GN0560028W;HAF;STANDARD - FPRH054686;3000,00000;STANDARD;538,80;EUR;25/11/2025;FPRH054686;20,00;;;DED_20.00D;;PRN-FVS0075394-FPRH054686.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528506;44923066
false;26/12/2025;0804;602210;35973-FRA69200VIRM;GN0560028W;HAF;STANDARD - FPRH054686;3000,00000;STANDARD;2694,00;EUR;25/11/2025;FPRH054686;20,00;UC ACHAT FOD;;;;PRN-FVS0075394-FPRH054686.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528506;44923067
true;26/12/2025;0804;401100;35973-FRA69200VIRM;GD1388416W;HAF;STANDARD - FPRH055017;0,00001;STANDARD;2161,92;EUR;28/11/2025;FPRH055017;0,00;;;;;PRN-FVS0075395-FPRH055017.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528507;44923067
false;26/12/2025;0804;445660;35973-FRA69200VIRM;GD1388416W;HAF;STANDARD - FPRH055017;2004,00000;STANDARD;360,32;EUR;28/11/2025;FPRH055017;20,00;;;DED_20.00D;;PRN-FVS0075395-FPRH055017.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528507;44923068
false;26/12/2025;0804;602210;35973-FRA69200VIRM;GD1388416W;HAF;STANDARD - FPRH055017;2004,00000;STANDARD;1801,60;EUR;28/11/2025;FPRH055017;20,00;UC ACHAT FOD;;;;PRN-FVS0075395-FPRH055017.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528507;44923069
true;26/12/2025;0804;401100;35973-FRA69200VIRM;GD1036179B;HAF;STANDARD - FPRH055236;0,00001;STANDARD;4315,20;EUR;02/12/2025;FPRH055236;0,00;;;;;PRN-FVS0075396-FPRH055236.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528508;44923069
false;26/12/2025;0804;445660;35973-FRA69200VIRM;GD1036179B;HAF;STANDARD - FPRH055236;4000,00000;STANDARD;719,20;EUR;02/12/2025;FPRH055236;20,00;;;DED_20.00D;;PRN-FVS0075396-FPRH055236.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528508;44923070
false;26/12/2025;0804;602210;35973-FRA69200VIRM;GD1036179B;HAF;STANDARD - FPRH055236;4000,00000;STANDARD;3596,00;EUR;02/12/2025;FPRH055236;20,00;UC ACHAT FOD;;;;PRN-FVS0075396-FPRH055236.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528508;44923071
true;26/12/2025;0804;401100;58709-FRA13011;GD0878383M;HAF;STANDARD - FP0271989;0,00001;STANDARD;1147,07;EUR;02/12/2025;FP0271989;0,00;;;;;PRN-FVS0075397-FP0271989.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528509;44923071
false;26/12/2025;0804;445660;58709-FRA13011;GD0878383M;HAF;STANDARD - FP0271989;1170,00000;STANDARD;191,18;EUR;02/12/2025;FP0271989;20,00;;;DED_20.00D;;PRN-FVS0075397-FP0271989.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528509;44923072
