Date d'arrêté comptable;Code société;Compte local;Identifiant founisseur externe;Code tâche;Code folio amont;Libellé;Quantité;Type;Montant;Devise;Date de la pièce;Numéro de pièce;Taux TVA;Nature1;Nature2;Type de TVA;Date d'échéance;Id scan facture;Origine scan facture;UO Dalkia
25/08/2026;0001;615510;33102-FRA69838;GK0064964Y;VFF;Facture Euromaster 0216387806 032026;3;STANDARD;263,60;EUR;31/03/2026;0216387806;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387806 032026;0;STANDARD;52,72;EUR;31/03/2026;0216387806;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387818 032026;0;STANDARD;16,75;EUR;31/03/2026;0216387818;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0001226T;VFF;Facture Euromaster 0216387818 032026;1;STANDARD;13,96;EUR;31/03/2026;0216387818;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387818 032026;0;STANDARD;2,79;EUR;31/03/2026;0216387818;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387825 032026;0;STANDARD;455,18;EUR;31/03/2026;0216387825;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0066095H;VFF;Facture Euromaster 0216387825 032026;4;STANDARD;379,32;EUR;31/03/2026;0216387825;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387825 032026;0;STANDARD;75,86;EUR;31/03/2026;0216387825;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387836 032026;0;STANDARD;351,76;EUR;31/03/2026;0216387836;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0585659X;VFF;Facture Euromaster 0216387836 032026;9;STANDARD;293,13;EUR;31/03/2026;0216387836;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387836 032026;0;STANDARD;58,63;EUR;31/03/2026;0216387836;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387843 032026;0;STANDARD;105,49;EUR;31/03/2026;0216387843;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0212703H;VFF;Facture Euromaster 0216387843 032026;5;STANDARD;105,49;EUR;31/03/2026;0216387843;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387851 032026;0;STANDARD;528,86;EUR;31/03/2026;0216387851;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0009887K;VFF;Facture Euromaster 0216387851 032026;4;STANDARD;440,72;EUR;31/03/2026;0216387851;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387851 032026;0;STANDARD;88,14;EUR;31/03/2026;0216387851;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387854 032026;0;STANDARD;182,16;EUR;31/03/2026;0216387854;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0992746W;VFF;Facture Euromaster 0216387854 032026;3;STANDARD;151,80;EUR;31/03/2026;0216387854;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387854 032026;0;STANDARD;30,36;EUR;31/03/2026;0216387854;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387856 032026;0;STANDARD;36,29;EUR;31/03/2026;0216387856;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0001553P;VFF;Facture Euromaster 0216387856 032026;1;STANDARD;36,29;EUR;31/03/2026;0216387856;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387858 032026;0;STANDARD;352,61;EUR;31/03/2026;0216387858;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0009764W;VFF;Facture Euromaster 0216387858 032026;4;STANDARD;293,84;EUR;31/03/2026;0216387858;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387858 032026;0;STANDARD;58,77;EUR;31/03/2026;0216387858;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387860 032026;0;STANDARD;36,29;EUR;31/03/2026;0216387860;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0001124C;VFF;Facture Euromaster 0216387860 032026;1;STANDARD;36,29;EUR;31/03/2026;0216387860;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387861 032026;0;STANDARD;239,43;EUR;31/03/2026;0216387861;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0001263K;VFF;Facture Euromaster 0216387861 032026;7;STANDARD;199,53;EUR;31/03/2026;0216387861;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387861 032026;0;STANDARD;39,90;EUR;31/03/2026;0216387861;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387864 032026;0;STANDARD;36,29;EUR;31/03/2026;0216387864;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0006837V;VFF;Facture Euromaster 0216387864 032026;1;STANDARD;36,29;EUR;31/03/2026;0216387864;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
